X,Y,objectid,ncessch,leaid,name,opstfips,street,city,state,zip,stfip,cnty,nmcnty,locale,lat,lon,cbsa,nmcbsa,cbsatype,csa,nmcsa,necta,nmnecta,cd,sldl,sldu,schoolyear
-86.760305478,41.721307874,1094,180657001161,1806570,Springfield Elementary School,18,3054 W 800 N,Michigan City,IN,46360,18,18091,LaPorte County,41,41.7213,-86.7603,33140,"Michigan City-La Porte, IN",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1801,18008,18008,2021-2022
-85.724139164,41.672368921,1095,180660000199,1806600,Orchard View School,18,56734 Northridge Dr,Middlebury,IN,46540,18,18039,Elkhart County,41,41.672361,-85.724134,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.7268621649999,41.6728739210001,1096,180660001162,1806600,Northridge Middle School,18,56691 Northridge Dr,Middlebury,IN,46540,18,18039,Elkhart County,41,41.672866,-85.726857,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.822905192,41.6460079120001,1097,180660001163,1806600,Jefferson Elementary School,18,18565 CR 20,Goshen,IN,46528,18,18039,Elkhart County,22,41.646,-85.8229,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.704505158,41.6691079220001,1098,180660001164,1806600,Middlebury Elementary School,18,432 S Main St,Middlebury,IN,46540,18,18039,Elkhart County,31,41.6691,-85.7045,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.7352731669999,41.67005292,1099,180660001165,1806600,Northridge High School,18,56779 Northridge Dr,Middlebury,IN,46540,18,18039,Elkhart County,41,41.670045,-85.735268,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.728767171,41.726136931,1100,180660001166,1806600,York Elementary School,18,13549 SR 120,Bristol,IN,46507,18,18039,Elkhart County,41,41.726129,-85.728762,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.728847166,41.6732819210001,1101,180660002427,1806600,Heritage Intermediate School,18,56647 Northridge Dr,Middlebury,IN,46540,18,18039,Elkhart County,41,41.673274,-85.728842,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.726106164,41.6705379210001,1102,180660002692,1806600,Inspire Digital Learning School,18,56853 Northridge Dr,Middlebury,IN,46540,18,18039,Elkhart County,31,41.67053,-85.726101,21140,"Elkhart-Goshen, IN",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18049,18012,2021-2022
-85.123504767,39.1206074850001,1103,180663001167,1806630,Milan Elementary School,18,418 E Carr St,Milan,IN,47031,18,18137,Ripley County,42,39.1206,-85.1235,N,N,0,N,N,N,N,1806,18067,18043,2021-2022
-85.128404769,39.129607487,1104,180663001168,1806630,Milan High School,18,609 N Warpath Dr,Milan,IN,47031,18,18137,Ripley County,42,39.1296,-85.1284,N,N,0,N,N,N,N,1806,18067,18043,2021-2022
-85.128504769,39.128707487,1105,180663001626,1806630,Milan Middle School,18,609 N Warpath Dr,Milan,IN,47031,18,18137,Ripley County,42,39.1287,-85.1285,N,N,0,N,N,N,N,1806,18067,18043,2021-2022
-85.1284907689999,39.1287014870001,1106,180663002636,1806630,Milan Intermediate School,18,609 N Warpath Dr,Milan,IN,47031,18,18137,Ripley County,42,39.128694,-85.128486,N,N,0,N,N,N,N,1806,18067,18043,2021-2022
-86.5590052329999,39.6674075180001,1107,180666001170,1806660,Cascade Middle School,18,6423 S CR 200 W,Clayton,IN,46118,18,18063,Hendricks County,42,39.6674,-86.559,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18028,18035,2021-2022
-86.5590052329999,39.6658075180001,1108,180666001171,1806660,Cascade Senior High School,18,6565 S CR 200 W,Clayton,IN,46118,18,18063,Hendricks County,42,39.6658,-86.559,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18028,18035,2021-2022
-86.525119226,39.691752523,1109,180666001172,1806660,Mill Creek East Elementary,18,4740 Iowa St,Clayton,IN,46118,18,18063,Hendricks County,41,39.691745,-86.525114,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18028,18035,2021-2022
-86.614205251,39.6924075200001,1110,180666002248,1806660,Mill Creek West Elementary,18,4704 Pearl St,Amo,IN,46103,18,18063,Hendricks County,42,39.6924,-86.6142,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18028,18024,2021-2022
-86.525119226,39.691752523,1111,180666002681,1806660,Little Cadets Preschool,18,4740 Iowa St,Clayton,IN,46118,18,18063,Hendricks County,41,39.691745,-86.525114,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18028,18035,2021-2022
-86.198169304,41.658034894,1112,180684000531,1806840,Oaklawn Campus Program,18,1411 Lincolnway West,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.658027,-86.198164,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.172554297,41.6695328970001,1113,180684001174,1806840,Battell Elementary School,18,715 E Broadway,Mishawaka,IN,46545,18,18141,St. Joseph County,13,41.669525,-86.172549,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.1512522909999,41.662360897,1114,180684001175,1806840,Beiger Elementary School,18,1600 E Third St,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.662353,-86.151247,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.1797702979999,41.649749893,1115,180684001177,1806840,Emmons Elementary School,18,1306 S Main St,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.649742,-86.179765,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.1274612829999,41.652500897,1116,180684001178,1806840,Fred J Hums Elementary School,18,3208 Harrison Rd,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.652493,-86.127456,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18011,2021-2022
-86.183705301,41.676540898,1117,180684001179,1806840,John J Young Middle School,18,1801 N Main St,Mishawaka,IN,46545,18,18141,St. Joseph County,13,41.676533,-86.1837,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.199187305,41.654795893,1118,180684001181,1806840,Lasalle Elementary School,18,1511 Milburn Blvd,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.654788,-86.199182,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.1615722929999,41.6628448960001,1119,180684001183,1806840,Mishawaka High School,18,1202 Lincolnway E,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.662837,-86.161567,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-86.1196782819999,41.663736898,1120,180684001186,1806840,Twin Branch Elementary School,18,3810 Lincoln Way E,Mishawaka,IN,46544,18,18141,St. Joseph County,13,41.663729,-86.119673,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18011,2021-2022
-86.1736622989999,41.682502899,1121,180684001285,1806840,Liberty Elementary School,18,600 E Pregel Dr,Mishawaka,IN,46545,18,18141,St. Joseph County,13,41.682495,-86.173657,43780,"South Bend-Mishawaka, IN-MI",1,515,"South Bend-Elkhart-Mishawaka, IN-MI",N,N,1802,18005,18010,2021-2022
-85.613305025,40.496707717,1122,180687001189,1806870,Mississinewa High School,18,1 Indian Trl,Gas City,IN,46933,18,18053,Grant County,41,40.4967,-85.6133,31980,"Marion, IN",2,N,N,N,N,1805,18031,18019,2021-2022
-85.6227050269999,40.488907715,1123,180687001190,1806870,R J Baskett Middle School,18,125 N Broadway St,Gas City,IN,46933,18,18053,Grant County,32,40.4889,-85.6227,31980,"Marion, IN",2,N,N,N,N,1805,18031,18019,2021-2022
-85.601305022,40.496107717,1124,180687001191,1806870,Northview Elementary School,18,725 E North 'H' St,Gas City,IN,46933,18,18053,Grant County,32,40.4961,-85.6013,31980,"Marion, IN",2,N,N,N,N,1805,18031,18019,2021-2022
-85.638105031,40.479707713,1125,180687001193,1806870,Westview Elementary School,18,709 W 6th St,Jonesboro,IN,46938,18,18053,Grant County,32,40.4797,-85.6381,31980,"Marion, IN",2,N,N,N,N,1805,18032,18019,2021-2022
-85.607741023,40.4867167150001,1126,180687002149,1806870,Grant County Special Ed Coop,18,426 E S 'A' St,Gas City,IN,46933,18,18053,Grant County,32,40.486709,-85.607736,31980,"Marion, IN",2,N,N,N,N,1805,18031,18019,2021-2022
-86.489705137,38.7391073490001,1127,180690001194,1806900,Burris Elementary School,18,1755 Hancock Ave,Mitchell,IN,47446,18,18093,Lawrence County,41,38.7391,-86.4897,13260,"Bedford, IN",2,144,"Bloomington-Bedford, IN",N,N,1809,18073,18044,2021-2022
-86.490805138,38.7406073490001,1128,180690001196,1806900,Hatfield Elementary School,18,1081 Teke Burton Dr,Mitchell,IN,47446,18,18093,Lawrence County,41,38.7406,-86.4908,13260,"Bedford, IN",2,144,"Bloomington-Bedford, IN",N,N,1809,18073,18044,2021-2022
-86.479405134,38.736707349,1129,180690001198,1806900,Mitchell High School,18,1000 Bishop Blvd,Mitchell,IN,47446,18,18093,Lawrence County,32,38.7367,-86.4794,13260,"Bedford, IN",2,144,"Bloomington-Bedford, IN",N,N,1809,18073,18044,2021-2022
-86.4796051339999,38.7363073490001,1130,180690002151,1806900,Mitchell Jr High School,18,1010 Bishop Blvd,Mitchell,IN,47446,18,18093,Lawrence County,32,38.7363,-86.4796,13260,"Bedford, IN",2,144,"Bloomington-Bedford, IN",N,N,1809,18073,18044,2021-2022
-85.395804927,40.106707656,1131,180702001199,1807020,Cowan Elementary School,18,1000 W CR 600 S,Muncie,IN,47302,18,18035,Delaware County,41,40.1067,-85.3958,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18033,18025,2021-2022
-85.392604926,40.107707657,1132,180702001200,1807020,Cowan High School,18,9401 S Nottingham,Muncie,IN,47302,18,18035,Delaware County,41,40.1077,-85.3926,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18033,18025,2021-2022
-85.167604867,40.1919076840001,1133,180708001202,1807080,Monroe Central Jr-Sr High School,18,1878 N CR 1000 W,Parker City,IN,47368,18,18135,Randolph County,41,40.1919,-85.1676,N,N,0,N,N,N,N,1806,18033,18027,2021-2022
-85.173504868,40.1910076830001,1134,180708002226,1807080,Monroe Central Elementary School,18,10421 W SR 32,Parker City,IN,47368,18,18135,Randolph County,41,40.191,-85.1735,N,N,0,N,N,N,N,1806,18033,18027,2021-2022
-86.594905365,41.0436077640001,1135,180711001204,1807110,Eastern Pulaski Elementary School,18,815 School Dr,Winamac,IN,46996,18,18131,Pulaski County,32,41.0436,-86.5949,N,N,0,N,N,N,N,1802,18016,18005,2021-2022
-86.596405365,41.046407765,1136,180711001205,1807110,Winamac Community High School,18,715 School Dr,Winamac,IN,46996,18,18131,Pulaski County,32,41.0464,-86.5964,N,N,0,N,N,N,N,1802,18016,18005,2021-2022
-86.5962053649999,41.045507765,1137,180711001206,1807110,Winamac Community Middle School,18,715 School Dr,Winamac,IN,46996,18,18131,Pulaski County,32,41.0455,-86.5962,N,N,0,N,N,N,N,1802,18016,18005,2021-2022
-86.3771051749999,39.618807518,1138,180714001207,1807140,Mooresville High School,18,550 N Indiana St,Mooresville,IN,46158,18,18109,Morgan County,21,39.6188,-86.3771,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18060,18037,2021-2022
-86.358605169,39.6047075160001,1139,180714001208,1807140,Neil Armstrong Elementary School,18,1000 Rd 144,Mooresville,IN,46158,18,18109,Morgan County,21,39.6047,-86.3586,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18060,18037,2021-2022
-86.381005176,39.614807517,1140,180714001209,1807140,Newby Memorial Elementary School,18,240 N Monroe St,Mooresville,IN,46158,18,18109,Morgan County,21,39.6148,-86.381,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18060,18037,2021-2022
-86.28910515,39.611907521,1141,180714001210,1807140,North Madison Elementary School,18,7456 E Hadley Rd,Camby,IN,46113,18,18109,Morgan County,21,39.6119,-86.2891,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18047,18037,2021-2022
-86.3766051759999,39.6207075180001,1142,180714001211,1807140,Northwood Elementary School,18,630 N Indiana St,Mooresville,IN,46158,18,18109,Morgan County,21,39.6207,-86.3766,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18060,18037,2021-2022
-86.378805176,39.618807518,1143,180714001212,1807140,Paul Hadley Middle School,18,200 W Carlisle St,Mooresville,IN,46158,18,18109,Morgan County,21,39.6188,-86.3788,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1804,18060,18037,2021-2022
-86.268505138,39.5535075110001,1144,180714001213,1807140,Waverly Elementary School,18,8525 Waverly Rd,Martinsville,IN,46151,18,18109,Morgan County,41,39.5535,-86.2685,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1809,18047,18037,2021-2022
-85.493904963,40.184807666,1145,180723001215,1807230,Pleasant View Elementary School,18,9101 W River Rd,Yorktown,IN,47396,18,18035,Delaware County,23,40.1848,-85.4939,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18035,18026,2021-2022
-85.490304962,40.177807665,1146,180723001216,1807230,Yorktown Elementary School,18,8810 W Smith St,Yorktown,IN,47396,18,18035,Delaware County,23,40.1778,-85.4903,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18035,18026,2021-2022
-85.4938049629999,40.183007666,1147,180723001217,1807230,Yorktown High School,18,1100 S Tiger Dr,Yorktown,IN,47396,18,18035,Delaware County,23,40.183,-85.4938,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18035,18026,2021-2022
-85.492204962,40.1771076640001,1148,180723001218,1807230,Yorktown Middle School,18,8820 W Smith St,Yorktown,IN,47396,18,18035,Delaware County,23,40.1771,-85.4922,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18035,18026,2021-2022
-85.911269056,39.82865158,1149,180726001220,1807260,Mt Comfort Elementary School,18,5694 W 300 N,Greenfield,IN,46140,18,18059,Hancock County,41,39.828644,-85.911264,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18088,18028,2021-2022
-85.8442050419999,39.9019075960001,1150,180726001221,1807260,Mt Vernon High School,18,8112 N 200 W,Fortville,IN,46040,18,18059,Hancock County,41,39.9019,-85.8442,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18088,18028,2021-2022
-85.840905042,39.9012075960001,1151,180726001222,1807260,Mt Vernon Middle School,18,1862 W SR 234,Fortville,IN,46040,18,18059,Hancock County,41,39.9012,-85.8409,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18088,18028,2021-2022
-85.8446530429999,39.905808597,1152,180726002152,1807260,Fortville Elementary School,18,8414 N 200 W,Fortville,IN,46040,18,18059,Hancock County,41,39.905801,-85.844648,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18088,18028,2021-2022
-85.917305063,39.88710759,1153,180726002192,1807260,McCordsville Elementary School,18,7177 N 600 W,McCordsville,IN,46055,18,18059,Hancock County,41,39.8871,-85.9173,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18088,18028,2021-2022
-85.8392570409999,39.902390596,1154,180726002634,1807260,Mt Vernon Early Learning Academy,18,1806 W SR 234,Fortville,IN,46040,18,18059,Hancock County,41,39.902383,-85.839252,26900,"Indianapolis-Carmel-Anderson, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18088,18028,2021-2022
-87.897305484,37.979307137,1155,180729001223,1807290,Farmersville Elementary School,18,4065 Hwy 69 S,Mount Vernon,IN,47620,18,18129,Posey County,41,37.9793,-87.8973,21780,"Evansville, IN-KY",1,N,N,N,N,1808,18076,18049,2021-2022
-87.75240544,37.941007137,1156,180729001225,1807290,Marrs Elementary School,18,9201 Hwy 62 E,Mount Vernon,IN,47620,18,18129,Posey County,41,37.941,-87.7524,21780,"Evansville, IN-KY",1,N,N,N,N,1808,18076,18049,2021-2022
-87.8870054779999,37.93700713,1157,180729001226,1807290,Mount Vernon High School,18,700 Harriett St,Mount Vernon,IN,47620,18,18129,Posey County,31,37.937,-87.887,21780,"Evansville, IN-KY",1,N,N,N,N,1808,18076,18049,2021-2022
-87.885105477,37.9376071300001,1158,180729001227,1807290,Mount Vernon Jr High School,18,701 Tile Factory Rd,Mount Vernon,IN,47620,18,18129,Posey County,31,37.9376,-87.8851,21780,"Evansville, IN-KY",1,N,N,N,N,1808,18076,18049,2021-2022
-87.908005483,37.930107128,1159,180729001228,1807290,West Elementary School,18,1105 W 4th St,Mount Vernon,IN,47620,18,18129,Posey County,31,37.9301,-87.908,21780,"Evansville, IN-KY",1,N,N,N,N,1808,18076,18049,2021-2022
-85.4292049439999,40.1821076680001,1160,180732001232,1807320,Youth Opportunity Center,18,3700 W Kilgore Ave,Muncie,IN,47304,18,18035,Delaware County,13,40.1821,-85.4292,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.368204925,40.165207669,1161,180732001235,1807320,Grissom Elementary School,18,3201 S Macedonia Ave,Muncie,IN,47302,18,18035,Delaware County,13,40.1652,-85.3682,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.364804927,40.208407676,1162,180732001237,1807320,Longfellow Elementary School,18,1900 E Centennial,Muncie,IN,47303,18,18035,Delaware County,13,40.2084,-85.3648,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.364633928,40.2159016780001,1163,180732001241,1807320,Muncie Area Career Center,18,2500 N Elgin,Muncie,IN,47303,18,18035,Delaware County,13,40.215894,-85.364629,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.387704933,40.2013076750001,1164,180732001242,1807320,Muncie Central High School,18,801 N Walnut St,Muncie,IN,47305,18,18035,Delaware County,13,40.2013,-85.3877,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.395604938,40.2240076780001,1165,180732001243,1807320,North View Elementary School,18,807 W Yale Ave,Muncie,IN,47304,18,18035,Delaware County,13,40.224,-85.3956,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.425904944,40.195207671,1166,180732001251,1807320,West View Elementary School,18,3401 W Gilbert St,Muncie,IN,47304,18,18035,Delaware County,13,40.1952,-85.4259,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.3690399239999,40.1628846680001,1167,180732001252,1807320,Southside Middle School,18,1601 East 26th St,Muncie,IN,47302,18,18035,Delaware County,13,40.162877,-85.369035,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.389004931,40.17670767,1168,180732002153,1807320,South View Elementary School,18,2100 S Franklin,Muncie,IN,47302,18,18035,Delaware County,13,40.1767,-85.389,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.413504942,40.2129076750001,1169,180732002320,1807320,Northside Middle School,18,2400 W Bethel Ave,Muncie,IN,47304,18,18035,Delaware County,13,40.2129,-85.4135,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-85.375417929,40.195132673,1170,180732002451,1807320,East Washington Academy,18,1000 E Washington,Muncie,IN,47305,18,18035,Delaware County,13,40.195125,-85.375413,34620,"Muncie, IN",1,294,"Indianapolis-Carmel-Muncie, IN",N,N,1806,18034,18025,2021-2022
-87.4916056769999,41.5552078060001,1171,180735001253,1807350,Ernest R Elliott Elementary School,18,8718 White Oak Ave,Munster,IN,46321,18,18089,Lake County,21,41.5552,-87.4916,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1801,18012,18001,2021-2022
-87.497805678,41.5433078030001,1172,180735001254,1807350,Frank H Hammond Elementary School,18,1301 Fran-Lin Pky,Munster,IN,46321,18,18089,Lake County,21,41.5433,-87.4978,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1801,18012,18001,2021-2022
-87.514705686,41.568607806,1173,180735001255,1807350,James B Eads Elementary School,18,8001 Harrison Ave,Munster,IN,46321,18,18089,Lake County,21,41.5686,-87.5147,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1801,18012,18001,2021-2022
-87.504905681,41.5548078050001,1174,180735001257,1807350,Munster High School,18,8808 Columbia Ave,Munster,IN,46321,18,18089,Lake County,21,41.5548,-87.5049,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1801,18012,18001,2021-2022
-87.503105681,41.5570078050001,1175,180735001259,1807350,Wilbur Wright Middle School,18,8650 Columbia Ave,Munster,IN,46321,18,18089,Lake County,21,41.557,-87.5031,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1,176,"Chicago-Naperville, IL-IN-WI",N,N,1801,18012,18001,2021-2022
-85.157189841,39.912709632,1176,180738001260,1807380,Hagerstown Elementary School,18,299 N Sycamore St,Hagerstown,IN,47346,18,18177,Wayne County,42,39.912702,-85.157185,39980,"Richmond, IN",2,458,"Richmond-Connersville, IN",N,N,1806,18054,18027,2021-2022
-85.1610548419999,39.9205266330001,1177,180738001261,1807380,Hagerstown Jr-Sr High School,18,701 Baker Rd,Hagerstown,IN,47346,18,18177,Wayne County,42,39.920519,-85.16105,39980,"Richmond, IN",2,458,"Richmond-Connersville, IN",N,N,1806,18054,18027,2021-2022
-85.872104927,38.339607302,1178,180741000852,1807410,Floyds Knobs Elementary School,18,4484 Scottsville Rd,Floyds Knobs,IN,47119,18,18043,Floyd County,41,38.3396,-85.8721,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.7954049049999,38.346007307,1179,180741001262,1807410,Prosser Career Education Center,18,4202 Charlestown Rd,New Albany,IN,47150,18,18043,Floyd County,21,38.346,-85.7954,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.8094049059999,38.3111073000001,1180,180741001264,1807410,Fairmont Elementary School,18,1725 Abbie Dell Ave,New Albany,IN,47150,18,18043,Floyd County,21,38.3111,-85.8094,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.9306049429999,38.333007298,1181,180741001265,1807410,Floyd Central High School,18,6575 Old Vincennes Rd,Floyd Knobs,IN,47119,18,18043,Floyd County,41,38.333,-85.9306,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18046,2021-2022
-85.9716049529999,38.2962072890001,1182,180741001267,1807410,Georgetown Elementary School,18,8800 High St,Georgetown,IN,47122,18,18043,Floyd County,21,38.2962,-85.9716,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18046,2021-2022
-85.8157049119999,38.356407308,1183,180741001268,1807410,Grant Line Elementary School,18,4811 Grant Line Rd,New Albany,IN,47150,18,18043,Floyd County,41,38.3564,-85.8157,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.833564913,38.3073592980001,1184,180741001269,1807410,Green Valley Elementary School,18,2230 Green Valley Rd,New Albany,IN,47150,18,18043,Floyd County,21,38.307352,-85.83356,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.9906049639999,38.3763073040001,1185,180741001270,1807410,Greenville Elementary School,18,7025 Cross St,Greenville,IN,47124,18,18043,Floyd County,41,38.3763,-85.9906,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18070,18046,2021-2022
-85.808204905,38.3008072980001,1186,180741001271,1807410,Hazelwood Middle School,18,1021 Hazelwood Ave,New Albany,IN,47150,18,18043,Floyd County,21,38.3008,-85.8082,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.840604914,38.289907294,1187,180741001276,1807410,Nathaniel Scribner Middle School,18,910 Old Vincennes Rd,New Albany,IN,47150,18,18043,Floyd County,21,38.2899,-85.8406,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.811304905,38.298407297,1188,180741001277,1807410,New Albany Senior High School,18,1020 Vincennes St,New Albany,IN,47150,18,18043,Floyd County,21,38.2984,-85.8113,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
-85.8144049059999,38.2922072960001,1189,180741001278,1807410,S Ellen Jones Elementary School,18,600 E 11th St,New Albany,IN,47150,18,18043,Floyd County,21,38.2922,-85.8144,31140,"Louisville/Jefferson County, KY-IN",1,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",N,N,1809,18072,18046,2021-2022
